"","nk","msb_cat_no","order","family","species","day","month","year","lat","long","elevation","sex","mass","hb","hct","hct_percent","rbc","mchc","mcv","mch","notes"
"1821",168077,32905,"Passeriformes","Thraupidae","Conirostrum cinereum",15,"October",2008,-12.0295,-76.6507833333333,935,"female",7.7,FALSE,0.480073174,48.0073174,NA,0,NA,NA,NA
"1822",168078,32906,"Passeriformes","Passerellidae","Zonotrichia capensis",15,"October",2008,-12.0295,-76.6507833333333,935,"female",20.5,FALSE,0.436143831,43.6143831,NA,0,NA,NA,NA
"1823",168079,32907,"Passeriformes","Fringillidae","Spinus magellanicus",15,"October",2008,-12.0295,-76.6507833333333,935,"male",11.8,FALSE,0.52899799,52.899799,NA,0,NA,NA,NA
"1824",168080,32908,"Apodiformes","Trochilidae","Amazilia amazilia",15,"October",2008,-12.0295,-76.6507833333333,935,"male",0,FALSE,0.534574468,53.4574468,NA,0,NA,NA,NA
"1825",168081,32909,"Passeriformes","Troglodytidae","Troglodytes aedon",15,"October",2008,-12.0295,-76.6507833333333,935,"male",10.4,FALSE,0.514873798,51.4873798,NA,0,NA,NA,NA
"1826",168082,32910,"Passeriformes","Troglodytidae","Troglodytes aedon",15,"October",2008,-12.0295,-76.6507833333333,935,"male",11.2,FALSE,0.506335988,50.6335988,NA,0,NA,NA,NA
"1827",168083,32911,"Psittaciformes","Psittacidae","Psilopsiagon aurifrons",15,"October",2008,-12.0295,-76.6507833333333,935,"female",29.8,FALSE,0.636016609,63.6016609,NA,0,NA,NA,NA
"1828",168084,32912,"Psittaciformes","Psittacidae","Psilopsiagon aurifrons",15,"October",2008,-12.0295,-76.6507833333333,935,"female",32.1,FALSE,0.625974589,62.5974589,NA,0,NA,NA,NA
"1829",168085,32913,"Psittaciformes","Psittacidae","Psilopsiagon aurifrons",15,"October",2008,-12.0295,-76.6507833333333,935,"male",27.7,FALSE,0.648833083,64.8833083,NA,0,NA,NA,NA
"1830",168086,32914,"Psittaciformes","Psittacidae","Psilopsiagon aurifrons",16,"October",2008,-12.0295,-76.6507833333333,935,"male",32,FALSE,0.645016077,64.5016077,NA,0,NA,NA,NA
"1831",168087,32915,"Psittaciformes","Psittacidae","Psilopsiagon aurifrons",16,"October",2008,-12.0295,-76.6507833333333,935,"male",30.1,FALSE,0.595674535,59.5674535,NA,0,NA,NA,NA
"1832",168088,32916,"Psittaciformes","Psittacidae","Psilopsiagon aurifrons",16,"October",2008,-12.0295,-76.6507833333333,935,"male",27.06,FALSE,0.65416936,65.416936,NA,0,NA,NA,NA
"1833",168089,32917,"Psittaciformes","Psittacidae","Psilopsiagon aurifrons",16,"October",2008,-12.0295,-76.6507833333333,935,"male",30.7,FALSE,0.537861197,53.7861197,NA,0,NA,NA,NA
"1834",168090,32918,"Psittaciformes","Psittacidae","Psilopsiagon aurifrons",16,"October",2008,-12.0295,-76.6507833333333,935,"male",31,FALSE,0.612300862,61.2300862,NA,0,NA,NA,NA
"1835",168091,32919,"Psittaciformes","Psittacidae","Psilopsiagon aurifrons",16,"October",2008,-12.0295,-76.6507833333333,935,"male",33.4,FALSE,0.648951229,64.8951229,NA,0,NA,NA,NA
"1836",168092,32920,"Psittaciformes","Psittacidae","Psilopsiagon aurifrons",16,"October",2008,-12.0295,-76.6507833333333,935,"female",32.5,FALSE,0.662082515,66.2082515,NA,0,NA,NA,NA
"1837",168093,32921,"Piciformes","Picidae","Colaptes atricollis",16,"October",2008,-12.0295,-76.6507833333333,935,"female",60.7,FALSE,0.580169318,58.0169318,NA,0,NA,NA,NA
"1838",168094,32922,"Passeriformes","Troglodytidae","Troglodytes aedon",16,"October",2008,-12.0295,-76.6507833333333,935,"female",9.8,FALSE,0.502762431,50.2762431,NA,0,NA,NA,NA
"1839",168095,32923,"Passeriformes","Troglodytidae","Troglodytes aedon",16,"October",2008,-12.0295,-76.6507833333333,935,"male",0,FALSE,0.465484782,46.5484782,NA,0,NA,NA,NA
"1840",168096,32924,"Passeriformes","Passerellidae","Zonotrichia capensis",16,"October",2008,-12.0295,-76.6507833333333,935,"female",19.4,FALSE,0.657854985,65.7854985,NA,0,NA,NA,NA
"1841",168097,32925,"Piciformes","Picidae","Colaptes atricollis",16,"October",2008,-12.0295,-76.6507833333333,935,"male",76,FALSE,0.461672708,46.1672708,NA,0,NA,NA,NA
"1842",168098,32926,"Passeriformes","Passerellidae","Zonotrichia capensis",16,"October",2008,-12.0295,-76.6507833333333,935,"female",20,FALSE,0.456105281,45.6105281,NA,0,NA,NA,NA
"1843",168099,32927,"Passeriformes","Thraupidae","Conirostrum cinereum",16,"October",2008,-12.0295,-76.6507833333333,935,"male",7.1,FALSE,0.503940274,50.3940274,NA,0,NA,NA,NA
"1844",168100,32928,"Passeriformes","Tyrannidae","Troglodytes aedon",16,"October",2008,-12.0295,-76.6507833333333,935,"female",8.8,FALSE,0.506372718,50.6372718,NA,0,NA,NA,NA
"1845",168101,32929,"Apodiformes","Trochilidae","Amazilia amazilia",16,"October",2008,-12.0295,-76.6507833333333,935,"male",4.5,FALSE,0.618564409,61.8564409,NA,0,NA,NA,NA
"1846",168102,32930,"Passeriformes","Passerellidae","Zonotrichia capensis",16,"October",2008,-12.0295,-76.6507833333333,935,"female",21.8,FALSE,0.500494805,50.0494805,NA,0,NA,NA,NA
"1847",168103,32931,"Psittaciformes","Psittacidae","Psilopsiagon aurifrons",17,"October",2008,-12.0295,-76.6507833333333,935,"female",34.1,FALSE,0.600234558,60.0234558,NA,0,NA,NA,NA
"1848",168104,32932,"Psittaciformes","Psittacidae","Psilopsiagon aurifrons",17,"October",2008,-12.0295,-76.6507833333333,935,"female",33.1,FALSE,0.663462771,66.3462771,NA,0,NA,NA,NA
"1849",168105,32933,"Apodiformes","Trochilidae","Amazilia amazilia",17,"October",2008,-12.0295,-76.6507833333333,935,"male",3.9,FALSE,0.594249201,59.4249201,NA,0,NA,NA,NA
"1850",168106,32934,"Psittaciformes","Psittacidae","Psilopsiagon aurifrons",17,"October",2008,-12.0295,-76.6507833333333,935,"male",34.8,FALSE,0.714102217,71.4102217,NA,0,NA,NA,NA
"1851",168107,32935,"Passeriformes","Thraupidae","Conirostrum cinereum",17,"October",2008,-12.0295,-76.6507833333333,935,"femle",8.1,FALSE,0.522642293,52.2642293,NA,0,NA,NA,NA
"1852",168108,32936,"Passeriformes","Tyrannidae","Anairetes reguloides",17,"October",2008,-12.0295,-76.6507833333333,935,"female",6.4,FALSE,0.441552713,44.1552713,NA,0,NA,NA,NA
"1853",168109,32937,"Passeriformes","Fringillidae","Spinus magellanicus",17,"October",2008,-12.0295,-76.6507833333333,935,"male",13.4,FALSE,0.499763033,49.9763033,NA,0,NA,NA,NA
"1854",168110,32938,"Passeriformes","Fringillidae","Spinus magellanicus",17,"October",2008,-12.0295,-76.6507833333333,935,"female",12.3,FALSE,0.570998357,57.0998357,NA,0,NA,NA,NA
"1855",168111,32939,"Passeriformes","Thraupidae","Sporophila simplex",18,"October",2008,-12.0089,-76.9232333333333,352,"female",12,FALSE,0.503095975,50.3095975,NA,0,NA,NA,NA
"1856",168112,32940,"Passeriformes","Thraupidae","Poospiza hispaniolensis",18,"October",2008,-12.0089,-76.9232333333333,352,"female",13.3,FALSE,0.498007401,49.8007401,NA,0,NA,NA,NA
"1857",168113,32941,"Passeriformes","Passerellidae","Zonotrichia capensis",18,"October",2008,-12.0089,-76.9232333333333,352,"male",22.1,FALSE,0.52276176,52.276176,NA,0,NA,NA,NA
"1858",168114,32942,"Passeriformes","Thraupidae","Conirostrum cinereum",18,"October",2008,-12.0089,-76.9232333333333,352,"male",8.9,FALSE,0.478648728,47.8648728,NA,0,NA,NA,NA
"1859",168115,32943,"Passeriformes","Troglodytidae","Troglodytes aedon",18,"October",2008,-12.0089,-76.9232333333333,352,"female",10.1,FALSE,0.506630582,50.6630582,NA,0,NA,NA,NA
"1860",168116,32944,"Passeriformes","Thraupidae","Volatinia jacarina",18,"October",2008,-12.0089,-76.9232333333333,352,"female",12,FALSE,0.4180798,41.80798,NA,0,NA,NA,NA
"1861",168117,32945,"Passeriformes","Tyrannidae","Myiophobus fasciatus",18,"October",2008,-12.0089,-76.9232333333333,352,"female",11.6,FALSE,0.494548158,49.4548158,NA,0,NA,NA,NA
"1862",168118,32946,"Apodiformes","Trochilidae","Amazilia amazilia",18,"October",2008,-12.0089,-76.9232333333333,352,"male",5.6,FALSE,0.536444142,53.6444142,NA,0,NA,NA,NA
"1863",168119,32947,"Apodiformes","Trochilidae","Amazilia amazilia",18,"October",2008,-12.0089,-76.9232333333333,352,"female",4.3,FALSE,0.558796296,55.8796296,NA,0,NA,NA,NA
"1864",168120,32948,"Passeriformes","Tyrannidae","Camptostoma obsoletum",18,"October",2008,-12.0089,-76.9232333333333,352,"female",6.6,FALSE,0.507028112,50.7028112,NA,0,NA,NA,NA
"1865",168121,32949,"Passeriformes","Passerellidae","Zonotrichia capensis",18,"October",2008,-12.0089,-76.9232333333333,352,"male",22,FALSE,0.459298039,45.9298039,NA,0,NA,NA,NA
"1866",168122,32950,"Passeriformes","Troglodytidae","Troglodytes aedon",18,"October",2008,-12.0089,-76.9232333333333,352,"male",10.7,FALSE,0.528928381,52.8928381,NA,0,NA,NA,NA
"1867",168123,32951,"Passeriformes","Thraupidae","Conirostrum cinereum",18,"October",2008,-12.0089,-76.9232333333333,352,"male",7.7,FALSE,0.453018539,45.3018539,NA,0,NA,NA,NA
"1868",168124,32952,"Passeriformes","Troglodytidae","Troglodytes aedon",18,"October",2008,-12.0089,-76.9232333333333,352,"male",11.4,FALSE,0.453719146,45.3719146,NA,0,NA,NA,NA
"1869",168125,32953,"Passeriformes","Tyrannidae","Anairetes reguloides",18,"October",2008,-12.0089,-76.9232333333333,352,"female",6.7,FALSE,0.456840391,45.6840391,NA,0,NA,NA,NA
"1870",168126,32954,"Passeriformes","Thraupidae","Sporophila telasco",18,"October",2008,-12.0089,-76.9232333333333,352,"male",8.3,FALSE,0.53975994,53.975994,NA,0,NA,NA,NA
"1871",168127,32955,"Passeriformes","Thraupidae","Coereba flaveola",18,"October",2008,-12.0089,-76.9232333333333,352,"male",8.6,FALSE,0.46772009,46.772009,NA,0,NA,NA,NA
"1872",168128,32956,"Apodiformes","Trochilidae","Amazilia amazilia",18,"October",2008,-12.0089,-76.9232333333333,352,"female",4.5,FALSE,0.476436643,47.6436643,NA,0,NA,NA,NA
"1873",168129,32957,"Passeriformes","Thraupidae","Conirostrum cinereum",18,"October",2008,-12.0089,-76.9232333333333,352,"female",9.5,FALSE,0.449869946,44.9869946,NA,0,NA,NA,NA
"1874",168130,32958,"Passeriformes","Tyrannidae","Anairetes reguloides",18,"October",2008,-12.0089,-76.9232333333333,352,"female",6.9,FALSE,0.466678267,46.6678267,NA,0,NA,NA,NA
"1875",168131,32959,"Passeriformes","Thraupidae","Conirostrum cinereum",18,"October",2008,-12.0089,-76.9232333333333,352,"female",9,FALSE,0.434494196,43.4494196,NA,0,NA,NA,NA
"1876",168132,32960,"Passeriformes","Thraupidae","Conirostrum cinereum",18,"October",2008,-12.0089,-76.9232333333333,352,"male",8.6,FALSE,0.44661808,44.661808,NA,0,NA,NA,NA
"1877",168133,32961,"Apodiformes","Trochilidae","Amazilia amazilia",18,"October",2008,-12.0089,-76.9232333333333,352,"female",5,FALSE,0.562987631,56.2987631,NA,0,NA,NA,NA
"1878",168134,32962,"Columbiformes","Columbidae","Columbina cruziana",18,"October",2008,-12.0089,-76.9232333333333,352,"female",48.4,FALSE,0.555638629,55.5638629,NA,0,NA,NA,NA
"1879",168135,32963,"Passeriformes","Tyrannidae","Pyrocephalus rubinus",18,"October",2008,-12.0089,-76.9232333333333,352,"female",14.6,FALSE,0.534736339,53.4736339,NA,0,NA,NA,NA
"1880",168136,32964,"Passeriformes","Thraupidae","Saltator striatipectus",18,"October",2008,-12.0089,-76.9232333333333,352,"female",50.4,FALSE,0.501934236,50.1934236,NA,0,NA,NA,NA
"1881",168137,32965,"Passeriformes","Thraupidae","Conirostrum cinereum",18,"October",2008,-12.0089,-76.9232333333333,352,"female",8.6,FALSE,0.433046248,43.3046248,NA,0,NA,NA,NA
"1882",168138,32966,"Passeriformes","Troglodytidae","Troglodytes aedon",18,"October",2008,-12.0089,-76.9232333333333,352,"male",11.4,FALSE,0.516056857,51.6056857,NA,0,NA,NA,NA
"1883",168139,32967,"Passeriformes","Troglodytidae","Troglodytes aedon",18,"October",2008,-12.0089,-76.9232333333333,352,"male",11.8,FALSE,0.470971629,47.0971629,NA,0,NA,NA,NA
"1884",168140,32968,"Passeriformes","Tyrannidae","Myiophobus fasciatus",18,"October",2008,-12.0089,-76.9232333333333,352,"female",8.9,FALSE,0.566179934,56.6179934,NA,0,NA,NA,NA
"1885",168141,32969,"Passeriformes","Troglodytidae","Troglodytes aedon",18,"October",2008,-12.0089,-76.9232333333333,352,"female",11.1,FALSE,0.507740951,50.7740951,NA,0,NA,NA,NA
"1886",168142,32970,"Apodiformes","Trochilidae","Amazilia amazilia",18,"October",2008,-12.0089,-76.9232333333333,352,"female",4.4,FALSE,0.489874111,48.9874111,NA,0,NA,NA,NA
"1887",168143,32971,"Apodiformes","Trochilidae","Amazilia amazilia",18,"October",2008,-12.0089,-76.9232333333333,352,"female",5,FALSE,0.558474104,55.8474104,NA,0,NA,NA,NA
"1888",168144,32972,"Passeriformes","Thraupidae","Conirostrum cinereum",18,"October",2008,-12.0089,-76.9232333333333,352,"male",7.7,FALSE,0.494361193,49.4361193,NA,0,NA,NA,NA
"1889",168145,32973,"Passeriformes","Tyrannidae","Myiophobus fasciatus",19,"October",2008,-12.0089,-76.9232333333333,352,"male",9.9,FALSE,0.550787548,55.0787548,NA,0,NA,NA,NA
"1890",168146,32974,"Passeriformes","Thraupidae","Volatinia jacarina",19,"October",2008,-12.0089,-76.9232333333333,352,"female",10.3,FALSE,0.521579369,52.1579369,NA,0,NA,NA,NA
"1891",168147,32975,"Passeriformes","Thraupidae","Diglossa sittoides",19,"October",2008,-12.0089,-76.9232333333333,352,"female",8.4,FALSE,0.457940537,45.7940537,NA,0,NA,NA,NA
"1892",168148,32976,"Passeriformes","Thraupidae","Conirostrum cinereum",19,"October",2008,-12.0089,-76.9232333333333,352,"male",8,FALSE,0.487975592,48.7975592,NA,0,NA,NA,NA
"1893",168149,32977,"Passeriformes","Tyrannidae","Pyrocephalus rubinus",19,"October",2008,-12.0089,-76.9232333333333,352,"male",15.6,FALSE,0.484161491,48.4161491,NA,0,NA,NA,NA
"1894",168150,32978,"Passeriformes","Thraupidae","Conirostrum cinereum",19,"October",2008,-12.0089,-76.9232333333333,352,"female",7.7,FALSE,0.308694379,30.8694379,NA,0,NA,NA,NA
"1895",168152,32980,"Apodiformes","Trochilidae","Amazilia amazilia",19,"October",2008,-12.0089,-76.9232333333333,352,"female",4.2,FALSE,0.529317125,52.9317125,NA,0,NA,NA,NA
"1896",168153,32981,"Passeriformes","Thraupidae","Sporophila simplex",19,"October",2008,-12.0089,-76.9232333333333,352,"male",10.9,FALSE,0.517864206,51.7864206,NA,0,NA,NA,NA
"1897",168154,32982,"Passeriformes","Troglodytidae","Troglodytes aedon",19,"October",2008,-12.0089,-76.9232333333333,352,"female",10.8,FALSE,0.50251011,50.251011,NA,0,NA,NA,NA
"1898",168155,32983,"Passeriformes","Thraupidae","Conirostrum cinereum",19,"October",2008,-12.0089,-76.9232333333333,352,"male",8.4,FALSE,0.405132603,40.5132603,NA,0,NA,NA,NA
"1899",168156,32984,"Passeriformes","Thraupidae","Conirostrum cinereum",19,"October",2008,-12.0089,-76.9232333333333,352,"female",8.4,FALSE,0.431220096,43.1220096,NA,0,NA,NA,NA
"1900",168157,32985,"Passeriformes","Tyrannidae","Anairetes reguloides",19,"October",2008,-12.0089,-76.9232333333333,352,"female",6.7,FALSE,0.456928454,45.6928454,NA,0,NA,NA,NA
"1901",168158,32986,"Passeriformes","Passerellidae","Zonotrichia capensis",19,"October",2008,-12.0089,-76.9232333333333,352,NA,22.1,FALSE,0.516111457,51.6111457,NA,0,NA,NA,NA
"1902",168159,32987,"Passeriformes","Tyrannidae","Pyrocephalus rubinus",19,"October",2008,-12.0089,-76.9232333333333,352,"male",14.6,FALSE,0.534377089,53.4377089,NA,0,NA,NA,NA
"1903",168160,32988,"Passeriformes","Troglodytidae","Troglodytes aedon",19,"October",2008,-12.0089,-76.9232333333333,352,"male",10.2,FALSE,0.554359244,55.4359244,NA,0,NA,NA,NA
"1904",168161,32989,"Passeriformes","Thraupidae","Conirostrum cinereum",19,"October",2008,-12.0089,-76.9232333333333,352,"female",8.3,FALSE,0.427193302,42.7193302,NA,0,NA,NA,NA
"1905",168163,32991,"Passeriformes","Troglodytidae","Troglodytes aedon",19,"October",2008,-12.0089,-76.9232333333333,352,"female",10.6,FALSE,0.485010128,48.5010128,NA,0,NA,NA,NA
"1906",168164,32992,"Passeriformes","Passerellidae","Zonotrichia capensis",19,"October",2008,-12.0089,-76.9232333333333,352,"male",22.9,FALSE,0.49581855,49.581855,NA,0,NA,NA,NA
"1907",168165,32993,"Passeriformes","Thraupidae","Conirostrum cinereum",19,"October",2008,-12.0089,-76.9232333333333,352,"female",7.7,FALSE,0.479635873,47.9635873,NA,0,NA,NA,NA
"1908",168166,32994,"Apodiformes","Trochilidae","Thaumastura cora",19,"October",2008,-12.0089,-76.9232333333333,352,"female",0,FALSE,0.488356319,48.8356319,NA,0,NA,NA,NA
"1909",168167,32995,"Apodiformes","Trochilidae","Amazilia amazilia",19,"October",2008,-12.0089,-76.9232333333333,352,"female",4.6,FALSE,0.520864865,52.0864865,NA,0,NA,NA,NA
"1910",168168,32996,"Passeriformes","Tyrannidae","Pyrocephalus rubinus",19,"October",2008,-12.0089,-76.9232333333333,352,"male",14.7,FALSE,0.544160884,54.4160884,NA,0,NA,NA,NA
"1911",168169,32997,"Passeriformes","Tyrannidae","Pyrocephalus rubinus",19,"October",2008,-12.0089,-76.9232333333333,352,"female",15.9,FALSE,0.482098458,48.2098458,NA,0,NA,NA,NA
"1912",168170,32998,"Passeriformes","Tyrannidae","Myiophobus fasciatus",19,"October",2008,-12.0089,-76.9232333333333,352,"female",8.8,FALSE,0.526238711,52.6238711,NA,0,NA,NA,NA
"1913",168172,33000,"Apodiformes","Trochilidae","Thaumastura cora",19,"October",2008,-12.0089,-76.9232333333333,352,"male",2.2,FALSE,0.516025641,51.6025641,NA,0,NA,NA,NA
"1914",168173,33001,"Passeriformes","Troglodytidae","Troglodytes aedon",19,"October",2008,-12.0089,-76.9232333333333,352,"male",12.6,FALSE,0.533624748,53.3624748,NA,0,NA,NA,NA
"1915",168174,33002,"Passeriformes","Tyrannidae","Myiophobus fasciatus",19,"October",2008,-12.0089,-76.9232333333333,352,"female",8.8,FALSE,0.52963416,52.963416,NA,0,NA,NA,NA
"1916",168175,33003,"Cuculiformes","Cuculidae","Crotophaga sulcirostris",19,"October",2008,-12.0089,-76.9232333333333,352,"male",86.7,FALSE,0.483023444,48.3023444,NA,0,NA,NA,NA
"1917",168176,33004,"Apodiformes","Trochilidae","Thaumastura cora",19,"October",2008,-12.0089,-76.9232333333333,352,"male",2.3,FALSE,0.534107946,53.4107946,NA,0,NA,NA,NA
"1918",168177,33005,"Apodiformes","Trochilidae","Amazilia amazilia",19,"October",2008,-12.0089,-76.9232333333333,352,"female",4.5,FALSE,0.682094528,68.2094528,NA,0,NA,NA,NA
"1919",168178,33006,"Passeriformes","Troglodytidae","Troglodytes aedon",19,"October",2008,-12.0089,-76.9232333333333,352,"male",11.8,FALSE,0.492433447,49.2433447,NA,0,NA,NA,NA
"1920",168179,33007,"Passeriformes","Thraupidae","Poospiza hispaniolensis",19,"October",2008,-12.0089,-76.9232333333333,352,"male",15.2,FALSE,0.418241578,41.8241578,NA,0,NA,NA,NA
"1921",168180,33008,"Passeriformes","Troglodytidae","Troglodytes aedon",19,"October",2008,-12.0089,-76.9232333333333,352,"male",11.9,FALSE,0.467858373,46.7858373,NA,0,NA,NA,NA
"1922",168204,33032,"Apodiformes","Trochilidae","Chalcostigma stanleyi",3,"March",2009,-13.1893333333333,-72.2328666666667,4030,"male",0,FALSE,0.599735799,59.9735799,NA,0,NA,NA,NA
"1923",168205,33033,"Passeriformes","Tyrannidae","Ochthoeca rufipectoralis",3,"March",2009,-13.1893333333333,-72.2328666666667,4030,"female",9.3,FALSE,0.331513459,33.1513459,NA,0,NA,NA,NA
"1924",168211,27005,"Passeriformes","Thraupidae","Conirostrum cinereum",21,"July",2006,-11.75,-76.5916666666667,3000,"female",7.4,FALSE,0.5428,54.28,NA,0,NA,NA,NA
"1925",168214,27007,"Passeriformes","Thraupidae","Conirostrum cinereum",28,"July",2006,-13.3363333333333,-75.3248333333333,3630,"male",8.1,FALSE,0,0,NA,NA,NA,NA,NA
"1926",168215,27008,"Passeriformes","Thraupidae","Diglossa brunneiventris",29,"July",2006,-13.3363333333333,-75.3248333333333,3630,"male",14.1,FALSE,0.47745,47.745,NA,0,NA,NA,NA
"1927",168216,27009,"Passeriformes","Thraupidae","Conirostrum cinereum",29,"July",2006,-13.3363333333333,-75.3248333333333,3630,"male",8.1,FALSE,0.52697,52.697,NA,0,NA,NA,NA
"1928",168218,27011,"Passeriformes","Thraupidae","Diglossa brunneiventris",29,"July",2006,-13.3363333333333,-75.3248333333333,3630,"female",11.7,FALSE,0.52911,52.911,NA,0,NA,NA,NA
"1929",168221,27014,"Passeriformes","Thraupidae","Conirostrum cinereum",1,"August",2006,-13.3363333333333,-75.3248333333333,3630,"male",8.1,FALSE,0.55784,55.784,NA,0,NA,NA,NA
"1930",168225,27018,"Passeriformes","Thraupidae","Diglossa mystacalis",8,"August",2006,-11.48875,-74.8960833333333,3520,"female",15.5,FALSE,0.52037,52.037,NA,0,NA,NA,NA
"1931",168227,27020,"Apodiformes","Trochilidae","Metallura eupogon",9,"August",2006,-11.48875,-74.8960833333333,3520,"female",4.7,FALSE,0.45661,45.661,NA,0,NA,NA,"attacked in net, may have lost blood?"
"1932",168228,27021,"Apodiformes","Trochilidae","Metallura eupogon",9,"August",2006,-11.48875,-74.8960833333333,3520,"female",5.1,FALSE,0.55212,55.212,5.48,0,100.751824817518,0,NA
"1933",168229,27022,"Apodiformes","Trochilidae","Metallura eupogon",9,"August",2006,-11.48875,-74.8960833333333,3520,"female",5.4,FALSE,0.58745,58.745,5.45,0,107.788990825688,0,NA
"1934",168230,27023,"Apodiformes","Trochilidae","Eriocnemis luciani",10,"August",2006,-11.48875,-74.8960833333333,3520,"female",6.8,FALSE,0.58345,58.345,5.4,0,108.046296296296,0,NA
"1935",168231,27024,"Passeriformes","Thraupidae","Diglossa mystacalis",10,"August",2006,-11.48875,-74.8960833333333,3520,"female",16.8,FALSE,0.51018,51.018,NA,0,NA,NA,NA
